@relation thread_length

@attribute threadID numeric
@attribute sentiment1 numeric
@attribute sentiment2 numeric
@attribute binnedTimeDiff1 numeric
@attribute binnedTimeDiff2 numeric
@attribute timeDiff1 numeric
@attribute timeDiff2 numeric
@attribute arrivalPattern1 numeric
@attribute arrivalPattern2 numeric
@attribute posterInteractions1 numeric
@attribute posterInteractions2 numeric
@attribute mutualInteractions1 numeric
@attribute mutualInteractions2 numeric
@attribute numWords1 numeric
@attribute numWords2 numeric
@attribute question1 numeric
@attribute question2 numeric
@attribute exclaim1 numeric
@attribute exclaim2 numeric
@attribute onThreadTopic1 numeric
@attribute onThreadTopic2 numeric
@attribute overlapPrevious1 numeric
@attribute overlapPrevious2 numeric
@attribute overlapDistance1 numeric
@attribute overlapDistance2 numeric
@attribute timeliness1 numeric
@attribute timeliness2 numeric
@attribute lengthiness1 numeric
@attribute lengthiness2 numeric
@attribute formatPunctuation1 numeric
@attribute formatPunctuation2 numeric
@attribute formatEmoticons1 numeric
@attribute formatEmoticons2 numeric
@attribute formatCapitals1 numeric
@attribute formatCapitals2 numeric
@attribute averageSentiment numeric
@attribute participants numeric
@attribute totalLinks numeric
@attribute threadLength numeric

@data
14702,0,0,8,8,7693,9037,1,12,1,1,3,28,30,44,1,0,0,1,0.6667,0.54,0.6667,0.54,1,2,4.5721,0.7987,0.72,1,0,0,0,0,0,0,0,3,3,6
14708,0,-1,5,5,727,1209,0,1,-1,1,-1,42,58,219,0,0,0,0,0.6143,0.8936,0.6143,0.8936,1,2,0.289,0.1916,0.3436,1.1534,0,0,0,0,0,28,-0.3333,2,1,12
14709,0,0,2,2,65,81,1,10,6,-1,150,-1,13,36,1,0,0,0,0.25,0.3409,0.25,0.3409,1,2,0.2259,0.0554,0.3836,1.0549,0,0,0,0,0,1,0,2,6,24
14710,1,1,4,4,518,598,1,10,1,-1,6,-1,24,70,1,0,0,0,0.3846,0.3784,0.3846,0.3784,1,2,0.6604,0.1028,0.589,1.6764,0,0,0,0,0,0,0.6667,2,1,7
14712,0,1,9,9,86713,103235,1,12,1,1,3,3,867,88,1,0,1,0,0.5214,0.4396,0.5214,0.6484,1,1,3.8385,0.7314,3.1647,0.286,0,0,0,0,0,1,0.3333,3,3,5
14713,0,-1,1,7,28,4830,0,1,-1,1,-1,17,14,2,0,0,0,0,0.5,0,0.5,0,1,0,0.0174,2.8932,0.32,0.04,0,0,0,0,0,0,-0.6667,2,1,4
14714,-1,1,5,5,953,1045,1,12,1,1,3,23,30,32,0,0,0,0,0.5938,0.6216,0.5938,0.6216,1,2,3.6996,0.3579,0.6751,0.7806,0,0,0,0,0,0,0.3333,3,3,5
14715,1,0,4,5,591,824,1,10,1,-1,26,-1,24,22,0,0,0,0,0.6897,0.8148,0.6897,0.8148,1,2,0.228,0.0898,0.134,0.1248,0,0,0,0,1,1,0.3333,2,1,12
14716,0,-1,1,1,16,34,1,10,1,-1,19,-1,168,278,0,1,0,0,0.6878,0.7252,0.6878,0.7252,1,2,0.7604,0.7731,0.9119,1.5102,0,0,0,0,1,0,0.3333,2,1,31
14719,-1,0,5,5,755,813,1,12,3,2,157,427,170,38,0,0,0,1,0.6943,0.4186,0.6943,0.4186,1,2,2.0456,0.1554,1.7599,0.3921,0,0,0,0,0,0,-0.3333,3,12,15
14720,-1,-1,5,5,1331,1345,1,12,1,1,6,6,22,227,1,0,0,0,0.4444,0.5,0.4444,0.5,1,2,2.446,0.0254,0.1781,1.715,0,0,0,0,0,0,-0.6667,3,7,5
14721,0,0,4,7,419,3883,1,10,9,-1,717,-1,8,37,1,0,0,0,0.3333,0.075,0.3333,0.075,1,2,0.3772,3.1116,0.2517,1.1189,0,0,0,0,0,0,0,2,9,4
14722,0,0,2,4,126,535,1,10,1,-1,5,-1,156,92,0,0,0,0,0.5475,0.6931,0.5475,0.6931,1,2,0.3644,1.1835,1.3279,0.7493,0,0,0,0,0,0,0,2,1,5
14723,-1,1,2,3,123,189,1,10,5,-1,441,-1,20,4,0,0,0,0,0.75,0.4,0.75,0.4,1,2,1.9564,1.0436,0.2869,0.0598,0,0,0,0,0,0,0,2,5,3
14724,1,1,4,5,522,1363,1,10,1,-1,1,-1,32,78,0,0,0,0,0.3333,0.3614,0.3333,0.3614,1,2,0.8036,1.2918,0.4983,1.1488,0,0,0,0,0,0,0.6667,2,1,4
14725,0,1,4,5,684,751,1,12,1,1,14,29,140,19,0,1,0,0,0.6369,0.6522,0.6369,0.6522,1,2,0.5711,0.0559,1.5408,0.2257,0,0,0,0,0,0,0.3333,3,5,19
14726,0,-1,2,3,152,256,1,12,1,1,96,15,16,23,0,0,0,0,0.4211,0.5385,0.4211,0.5385,1,2,0.48,0.3261,0.3266,0.447,0,0,0,0,0,0,-0.3333,3,5,6
14730,-1,0,2,7,118,3128,1,12,1,1,14,10,33,14,1,0,0,0,0.3889,0.0667,0.3889,0.2,1,1,0.1137,2.8863,1.08,0.45,0,0,0,0,0,2,-0.6667,3,3,3
14731,-1,-2,4,4,398,717,1,12,1,1,75,11,17,50,0,0,0,0,0.6316,0.5357,0.6316,0.5357,1,2,0.4521,0.3626,0.1343,0.3959,0,0,0,0,0,0,-1.6667,3,3,30
14732,-2,-3,2,2,118,128,1,10,1,-1,1,-1,16,2,0,0,0,0,0.3889,0,0.3889,0,1,0,0.3224,0.0265,0.8276,0.092,0,0,0,0,0,0,-1.6667,2,1,4
14733,-1,0,1,1,18,33,1,10,2,-1,336,-1,87,3,0,0,0,0,0.3558,0.25,0.3558,0.25,1,2,1.6465,1.3535,1.1774,0.0453,0,0,0,0,0,0,-0.3333,2,2,3
14734,0,0,4,4,526,580,1,12,1,1,3,19,2,30,0,1,0,0,0,0.2,0,0.2,0,2,1.0345,0.1057,0.0564,0.6576,0,0,0,0,1,0,-0.3333,3,4,9
14735,-2,-1,2,4,90,360,1,12,3,4,60,459,69,58,0,1,0,0,0.2895,0.4091,0.2895,0.5152,1,1,0.0809,0.2404,0.7217,0.6268,0,0,0,0,0,0,-1,3,12,20
14738,1,0,2,2,85,117,1,10,1,-1,11,-1,60,52,0,1,1,1,0.5455,0.5082,0.5455,0.5082,1,2,0.0267,0.01,0.9739,0.9001,0,0,0,0,0,0,0,2,1,13
14739,0,0,3,4,354,491,1,12,2,2,29,60,25,23,0,0,0,0,0.4074,0.3846,0.4074,0.3846,1,2,1.5343,0.5937,0.4909,0.4727,0,0,0,0,0,0,0.3333,3,5,5
14741,0,0,4,5,677,780,1,12,2,3,114,480,40,20,0,1,0,0,0.2,0.1154,0.2,0.1923,1,1,0.0859,0.013,0.8798,0.4575,0,0,0,0,1,0,0.3333,3,8,12
14742,2,2,1,1,27,31,1,12,1,1,67,191,39,93,0,0,0,0,0.48,0.5,0.48,0.5,1,2,0.314,0.0415,0.5783,1.1567,0,0,0,0,1,0,1.6667,3,4,11
14743,-1,-1,1,3,14,225,1,10,2,-1,71,-1,23,211,0,0,0,0,0.36,0.3112,0.36,0.3112,1,2,0.0931,1.3373,0.3556,3.4282,0,0,0,0,1,1,-0.3333,2,2,10
14744,0,-1,6,6,1990,1991,1,10,5,-1,131,-1,35,53,1,0,0,0,0.4545,0.459,0.4545,0.459,1,2,0.8934,0.0007,0.6506,0.902,0,0,0,0,0,0,-0.3333,2,5,8
14745,0,0,5,5,818,1404,1,10,1,-1,1,-1,32,52,0,0,0,0,0.4,0.3333,0.4,0.3333,1,2,2.0845,1.4927,0.9249,1.3179,0,0,0,0,0,1,0.3333,2,1,4
14746,1,-1,6,6,2133,2385,1,12,1,2,8,148,54,20,0,0,0,0,0.2034,0.4348,0.2034,0.4348,1,2,2.0832,0.2453,1.3937,0.5433,0,0,0,0,0,0,0,3,4,6
14757,1,0,1,2,51,68,1,12,1,1,10,11,184,36,0,0,0,0,0.4593,0.5116,0.4593,0.5116,1,2,0.0666,0.0218,3.1194,0.6418,0,0,0,0,0,0,0.6667,3,4,13
14758,0,0,1,3,23,180,1,10,8,-1,1196,-1,19,11,0,1,0,0,0.2273,0.2727,0.2273,0.2727,1,2,0.092,0.6301,0.6044,0.3022,0,0,0,0,0,2,-1,2,8,5
14759,-1,1,2,6,83,2271,1,12,20,26,556,960,111,38,1,0,0,0,0.0909,0.2045,0.0909,0.4091,1,1,0.1787,4.6657,1.6845,0.6125,0,0,0,0,0,1,0,3,64,6
14760,-2,0,2,2,96,147,1,12,4,1,477,67,29,49,0,0,0,0,0.3636,0.3393,0.3636,0.3393,1,2,0.9837,0.517,0.4229,0.7176,0,0,0,0,0,1,-1,3,8,26
14761,0,0,4,5,469,1063,1,10,2,-1,346,-1,46,81,0,0,0,0,0.3,0.2887,0.3,0.2887,1,2,0.0747,0.0945,0.7918,1.536,0,0,0,0,0,0,0,2,2,20
14762,0,0,0,1,2,38,1,10,1,-1,0,-1,11,34,0,1,0,0,0.2667,0.2432,0.2667,0.2432,1,2,0.0206,0.3028,0.5245,1.2937,1,0,0,0,1,0,0,2,1,5
14774,1,0,4,4,560,599,1,12,1,1,55,75,21,29,0,0,0,0,0.625,0.6875,0.625,0.6875,1,2,0.6721,0.0467,0.1645,0.2193,1,0,0,0,1,1,0.3333,3,7,11
14775,0,0,4,5,717,1302,1,12,1,1,31,5,9,3,0,0,0,0,0.3333,0,0.3333,0,1,0,1.9895,1.6222,0.2257,0.0752,0,0,0,0,1,0,0.3333,3,3,8
14777,0,-1,1,2,50,82,1,12,1,1,1,1,57,41,0,0,0,0,0.3276,0.3125,0.3276,0.4375,1,1,1.8336,1.1664,1.16,0.96,1,0,0,0,0,0,-0.3333,3,3,3
14783,-1,1,4,4,651,691,1,12,1,1,13,15,61,38,0,0,0,0,0.5,0.6098,0.5,0.6098,1,2,0.3903,0.0241,0.4044,0.2512,0,0,0,0,1,1,0,3,10,5
14784,-2,1,2,5,95,868,1,12,1,1,45,48,83,71,0,0,0,0,0.4375,0.2125,0.4375,0.2875,1,1,0.3098,2.5088,1.1815,0.9846,0,0,0,0,0,2,-0.3333,3,26,4
14785,0,0,7,7,2961,5163,1,10,1,-1,3,-1,16,56,0,0,0,0,0.3333,0.254,0.3333,0.254,1,2,0.718,0.534,0.1735,0.6072,0,0,0,0,0,0,-1,2,1,12
14786,-1,0,5,5,940,1022,1,12,1,1,1,1,180,44,0,0,0,0,0.5631,0.4615,0.5631,0.5769,1,1,1.1716,0.1023,1.1122,0.2605,0,0,0,0,0,0,-0.3333,3,3,5
14789,-1,0,1,2,49,129,1,12,1,1,47,4,41,13,0,0,0,0,0.2174,0.4706,0.2174,0.4706,1,2,0.0612,0.0981,0.8827,0.3262,1,0,0,0,0,0,0,3,3,9
15090,-2,0,1,2,10,132,1,10,1,-1,0,-1,65,31,1,0,0,0,0.2703,0.4062,0.2703,0.4062,1,2,0.228,2.772,1.6204,0.7007,0,0,0,0,0,0,-0.6667,2,1,3
15091,-1,-1,1,2,57,61,1,10,1,-1,140,-1,77,67,1,0,0,0,0.3933,0.4521,0.3933,0.4521,1,2,3.5064,0.3021,1.3692,1.1231,0,0,0,0,0,0,-0.6667,2,1,4
15092,0,1,1,2,12,117,1,10,1,-1,14,-1,35,37,0,1,0,0,0.2791,0.3409,0.2791,0.3864,1,1,0.0091,0.0756,1.1467,1.1733,1,0,0,0,1,0,0.6667,2,1,14
15093,-1,1,6,6,2180,2182,1,11,1,1,33,33,47,42,0,0,0,0,0.42,0.3864,0.42,0.4773,1,1,2.9974,0.0026,0.9868,0.8684,0,0,0,0,0,0,-0.3333,2,1,3
15094,-1,1,3,5,270,1000,1,12,1,1,9,4,14,65,0,1,0,0,0.4375,0.2353,0.4375,0.2353,1,2,0.8639,2.3252,0.2424,1.2879,0,0,0,0,1,1,0.3333,3,4,4
15095,0,0,4,4,566,692,1,12,1,1,2,2,182,29,0,1,0,0,0.0591,0.0909,0.0591,0.2727,1,1,2.3226,0.516,2.5375,0.4125,0,0,0,0,0,0,0,3,3,4
15096,2,1,2,4,92,635,1,12,1,1,6,6,31,14,0,0,1,1,0.1818,0.2,0.1818,0.5333,1,1,0.3465,2.0279,0.7148,0.3249,1,0,0,0,0,0,1,3,6,6
15097,2,0,5,5,776,866,1,10,1,-1,35,-1,47,104,1,0,0,0,0.5283,0.6667,0.5283,0.6667,1,2,1.8276,0.2133,0.7421,1.6803,0,0,0,0,0,0,1.3333,2,1,24
15103,2,0,2,2,64,68,1,12,1,1,107,50,67,13,0,0,0,0,0.3684,0.3333,0.3684,0.4667,1,1,0.0938,0.005,1.0629,0.2098,0,0,0,0,0,0,0.6667,3,11,6
15104,-1,-1,1,1,43,59,1,12,2,1,110,99,50,113,0,0,0,0,0.3214,0.2927,0.3214,0.2927,1,2,0.0129,0.0048,0.8819,1.937,0,0,0,0,0,0,-0.3333,3,33,6
15105,-2,0,2,2,68,70,1,10,1,-1,211,-1,11,25,1,0,0,0,0.4167,0.5333,0.4167,0.5333,1,2,0.2307,0.0054,0.2249,0.5622,0,0,0,0,0,0,-0.6667,2,1,14
15106,1,1,1,1,15,34,1,10,1,-1,102,-1,35,12,0,0,0,0,0.3659,0.3333,0.3659,0.3333,1,2,0.0918,0.1103,0.6131,0.2243,1,0,0,0,1,0,0.3333,2,1,8
15108,-2,1,2,4,121,495,1,10,63,-1,1866,-1,22,22,0,0,0,0,0.4138,0.2963,0.4138,0.2963,1,2,0.229,0.7068,0.3713,0.3457,0,0,0,0,3,0,-0.6667,2,63,20
15109,0,-2,4,4,597,692,1,12,2,2,131,130,40,15,1,0,0,1,0.4444,0.4444,0.4444,0.4444,1,2,0.4137,0.0656,1.4489,0.5795,0,0,0,0,1,0,-1,3,6,51
15110,2,0,1,2,54,86,1,12,2,1,503,2,84,37,0,0,0,0,0.2745,0.3696,0.2745,0.3696,1,2,1.1608,0.6929,1.7143,0.7731,0,0,0,0,0,5,1,3,4,4
15113,2,1,1,2,36,75,1,12,1,1,56,6,119,37,0,1,0,0,0.3603,0.375,0.3603,0.375,1,2,0.1615,0.1715,1.0258,0.3017,0,0,0,0,0,0,1.3333,3,3,12
15114,1,0,7,7,4153,4209,0,1,-1,1,-1,1,12,62,1,0,0,0,0.6154,0.4189,0.6154,0.4189,1,2,4.3892,0.059,0.2196,1.25,0,0,0,0,0,0,0.3333,2,1,5
15115,0,-2,2,4,140,485,1,12,7,6,822,1001,46,36,0,0,0,0,0.44,0.5,0.44,0.5,1,2,0.0828,0.2028,0.7686,0.6149,1,0,0,0,0,0,-0.3333,3,86,19
15117,0,0,5,5,1102,1119,1,12,1,2,106,491,32,68,1,0,0,1,0.7059,0.4744,0.7059,0.4744,1,2,0.5858,0.0089,0.5758,1.321,0,0,0,0,0,0,0.3333,3,4,209
15121,-2,-1,5,5,807,838,1,12,2,1,235,23,194,17,0,0,0,0,0.87,0.5263,0.87,0.5263,1,2,1.9527,0.0739,1.356,0.1155,0,1,0,0,2,0,-1,3,5,24
15135,0,-1,1,1,49,55,1,10,1,-1,3,-1,92,21,0,0,0,0,0.1574,0.28,0.1574,0.4,1,1,0.0199,0.0021,2.7692,0.641,0,0,0,0,1,0,0.6667,2,1,6
15136,0,0,1,2,14,70,1,10,10,-1,1173,-1,34,73,0,0,0,0,0.2821,0.3373,0.2821,0.3373,1,2,0.1612,0.5981,0.78,1.66,0,0,0,0,0,0,0,2,10,6
15137,0,1,1,1,48,56,1,12,1,1,33,15,47,19,0,1,0,0,0.3966,0.5,0.3966,0.5,1,2,3.4494,0.5466,0.9182,0.3483,0,0,0,0,0,0,-0.3333,3,6,6
15139,0,1,4,5,435,1278,1,12,17,51,486,1097,3,9,0,0,0,0,0.4,0.3,0.4,0.3,1,2,0.3496,0.6775,0.1027,0.2054,1,0,0,0,0,1,0.6667,3,75,13
15140,-1,2,2,2,69,85,1,12,1,1,5,5,44,8,0,0,0,1,0.2642,0.3333,0.2642,0.3333,1,2,0.2988,0.0684,1.5252,0.259,0,0,0,0,0,0,-0.6667,3,3,8
15141,-1,0,5,5,958,1156,1,10,2,-1,239,-1,18,96,1,0,0,1,0.125,0.2232,0.125,0.2232,1,2,3.4411,0.7095,0.112,0.5229,0,0,0,0,0,0,-0.6667,2,2,5
15142,0,-1,0,6,2,1588,1,10,1,-1,55,-1,20,92,1,1,0,0,0.3636,0.5196,0.3636,0.5196,1,2,0.0053,3.9771,0.2488,1.1535,0,0,0,0,0,0,-0.6667,2,1,7
15143,0,0,2,2,64,69,1,12,1,1,206,326,49,72,0,0,0,0,0.5345,0.4524,0.5345,0.4524,1,2,0.0131,0.0009,0.641,0.9284,0,0,0,0,0,0,0.3333,3,67,23
15151,0,0,1,1,16,22,1,12,1,1,72,6,102,6,0,0,0,0,0.1513,0.5714,0.1513,0.5714,1,2,0.0113,0.0041,2.4162,0.1421,0,0,0,0,0,0,0.6667,3,3,8
15152,-1,1,3,3,203,315,1,12,1,1,124,8,196,92,1,0,0,0,0.1532,0.3981,0.1532,0.4951,1,1,0.3503,0.1933,2.7505,1.1423,0,0,0,0,0,0,-0.3333,3,3,18
15153,0,0,4,4,399,528,1,12,22,1,1039,4,47,108,0,1,0,0,0.6604,0.4803,0.6604,0.4803,1,2,3.0137,0.9682,0.7248,1.7368,0,0,0,0,0,0,0,3,24,8
15154,0,-2,3,3,251,256,0,0,-1,-1,-1,-1,55,68,0,1,0,1,0.3478,0.3529,0.3478,0.4941,1,1,2.9386,0.0614,0.9,1.1087,0,0,0,0,0,0,-0.3333,1,0,3
15156,0,0,1,3,21,298,1,12,1,1,43,43,36,41,0,0,0,0,0.5,0.3721,0.5,0.3721,1,2,0.1461,1.8575,0.8684,0.8487,1,0,0,0,1,3,0.6667,3,45,6
15166,-1,0,2,4,68,520,1,10,1,-1,190,-1,81,33,0,0,0,0,0.2062,0.35,0.2062,0.35,1,2,0.0457,0.3,2.0403,0.8414,0,4,0,0,0,0,-0.6667,2,1,24
15167,0,0,1,5,43,779,0,1,-1,2,-1,133,12,18,0,1,0,0,0.4167,0.1429,0.4167,0.1429,1,2,0.0725,1.2148,0.1961,0.3432,0,0,0,0,0,0,0,2,2,11
15168,0,1,3,4,356,546,1,10,1,-1,6,-1,44,90,0,0,0,1,0.4167,0.5096,0.4167,0.5096,1,2,0.2101,0.1121,0.547,1.1852,2,0,0,0,1,0,0.3333,2,1,4
15169,1,2,1,4,47,407,1,12,1,1,47,1,6,37,0,0,0,0,0.2857,0.2727,0.2857,0.2727,1,2,0.3518,2.6482,0.2079,1.3069,0,0,0,0,0,0,0.6667,3,3,3
15170,-1,0,3,4,260,646,1,10,1,-1,31,-1,92,66,0,0,0,0,0.4579,0.5811,0.4579,0.5811,1,2,1.6098,2.3775,0.7897,0.5461,0,0,0,0,0,0,-0.3333,2,1,6
15171,1,1,1,2,41,73,1,10,10,-1,1173,-1,54,32,0,1,0,0,0.3594,0.4054,0.3594,0.4054,1,2,0.0545,0.0426,0.8585,0.4963,0,0,0,0,1,0,0.6667,2,10,20
15172,0,0,0,1,3,43,1,12,2,1,69,205,29,15,0,0,1,1,0.3529,0.1111,0.3529,0.2222,1,1,0.0112,0.1258,0.5006,0.265,0,0,0,0,0,0,0.3333,3,5,53
15173,0,0,1,1,10,12,1,10,6,-1,868,-1,15,22,1,0,0,0,0.7273,0.6071,0.7273,0.6071,1,2,0.0231,0.0041,0.2298,0.2924,0,0,0,0,1,0,0,2,6,8
15174,1,-3,2,2,131,153,1,10,1,-1,9,-1,72,149,1,0,0,0,0.7125,0.6894,0.7125,0.6894,1,2,0.1462,0.025,0.5232,1.0529,0,0,0,0.2,0,0,0,2,1,11
15181,1,1,1,2,41,92,1,10,5,-1,1314,-1,24,5,1,0,0,0,0.4828,0.75,0.4828,0.75,1,2,0.0291,0.0351,0.2227,0.0614,0,0,0,0,1,0,1,2,5,9
15182,3,2,2,2,155,167,1,10,1,-1,52,-1,7,77,0,0,0,0,0.5714,0.4891,0.5714,0.4891,1,2,0.7195,0.0552,0.102,1.3408,0,0,0,0,1,0,1.6667,2,1,13
15183,0,0,2,2,67,72,1,11,1,1,8,8,21,23,0,0,0,0,0.3077,0.2083,0.3077,0.2083,1,2,0.0457,0.0033,0.4253,0.3926,0,0,0,0,0,0,0,2,1,15
15184,2,0,4,5,535,1159,1,10,1,-1,2,-1,30,43,0,1,0,0,0.5,0.4783,0.5,0.4783,1,2,0.3564,0.4154,0.4861,0.6987,0,0,0,0,1,0,0.6667,2,1,6
15185,1,0,2,3,148,197,1,10,35,-1,1034,-1,12,28,0,0,0,0,0.2308,0.4412,0.2308,0.4412,1,2,1.163,0.379,0.1588,0.4154,0,0,0,0,2,0,0.3333,2,35,13
15187,0,-1,4,6,396,2284,1,12,1,1,1,1,16,133,1,0,0,0,0.4762,0.6226,0.4762,0.6226,1,2,0.5203,2.4797,0.1115,0.8442,0,0,0,0,0,1,-0.6667,3,3,3
15189,0,-1,2,6,158,1733,1,12,2,3,119,333,50,62,0,0,0,0,0.5231,0.3478,0.5231,0.3478,1,2,0.3166,3.1464,0.9286,0.9857,0,0,0,0,0,2,0,3,8,4
15190,1,3,2,2,66,133,1,12,1,1,46,94,55,49,0,0,0,0,0.5574,0.4906,0.5574,0.4906,1,2,1.1975,1.2087,0.9159,0.7958,0,0,0,0,1,0,1.3333,3,15,20
15192,0,0,2,2,83,90,1,10,73,-1,1992,-1,20,9,1,1,0,0,0.44,0.1429,0.44,0.5,1,1,0.107,0.0088,0.6902,0.3865,0,1,0,0,0,0,0,2,73,9
15193,0,-2,3,4,330,473,1,12,1,1,12,48,74,66,1,0,0,0,0.4565,0.3514,0.4565,0.5,1,1,2.0944,0.9056,1.2377,0.9955,0,0,0,0,0,1,-0.6667,3,5,3
15194,0,2,1,4,25,363,1,10,1,-1,166,-1,33,70,0,0,0,0,0.7368,0.6986,0.7368,0.6986,1,2,0.149,1.979,0.4,0.7684,0,4,0,0,0,1,1,2,1,5
15195,0,0,5,9,1399,61912,0,1,-1,6,-1,292,12,55,0,1,0,0,0.6111,0.6269,0.6111,0.6269,1,2,0.0268,1.1572,0.2396,0.8918,0,0,0,0,2,1,0,2,6,8
15196,-1,-1,2,3,67,199,0,0,-1,-1,-1,-1,36,11,0,0,0,0,0.5556,0.3846,0.5556,0.6154,1,1,1.0131,1.9869,1.2385,0.3578,0,0,0,0,1,0,-0.3333,1,0,3
15197,0,1,4,7,465,3181,1,12,1,1,30,1,49,42,0,0,0,0,0.3455,0.5,0.3455,0.5,1,2,0.4392,2.5608,0.8462,0.8,0,0,0,0,0,0,0,3,3,3
15201,1,-1,1,3,31,225,1,10,4,-1,387,-1,124,75,1,1,0,0,0.2098,0.4286,0.2098,0.4286,1,2,0.3424,2.105,1.6898,0.9926,0,1,0,0,0,0,0.6667,2,4,8
15202,0,3,2,3,128,300,1,10,3,-1,565,-1,31,71,1,0,0,0,0.3714,0.3377,0.3714,0.3377,1,2,0.4113,0.5519,0.431,0.9483,0,0,0,0,0,0,1.3333,2,3,5
15203,0,0,1,1,24,56,1,12,3,2,862,534,48,58,0,0,0,0,0.3455,0.2462,0.3455,0.3077,1,1,0.0211,0.0282,1.3792,1.6299,0,0,0,0,0,0,0.3333,3,52,33
15204,1,0,1,2,6,110,1,10,25,-1,1492,-1,107,82,0,0,0,0,0.4677,0.5165,0.4677,0.5165,1,2,0.2083,3.4375,1.2338,0.9055,0,0,0,0,0,0,-0.3333,2,25,4
15205,1,-1,1,1,5,26,1,10,1,-1,73,-1,15,115,1,0,0,0,0.5,0.626,0.5,0.626,1,2,0.1788,0.7446,0.2389,1.6327,0,0,0,0,0,1,0,2,1,6
15207,0,-2,4,4,410,506,1,10,1,-1,0,-1,918,38,0,0,0,0,0.4163,0.5227,0.4163,0.6136,1,1,0.1595,0.037,3.3623,0.1416,0,0,0.0417,0,0,0,-0.3333,2,1,5
15208,-1,0,1,2,59,166,1,12,1,2,189,528,65,25,0,0,0,0,0.4342,0.6207,0.4342,0.6207,1,2,0.0318,0.0577,0.6046,0.2307,0,0,0,0,1,1,-0.3333,3,44,10
15216,0,0,2,2,138,161,1,12,1,1,9,15,62,3,0,0,0,0,0.527,0.3333,0.527,0.3333,1,2,0.0367,0.0059,1.2608,0.0511,0,0,0,0,0,0,0,3,6,13
15217,-1,0,2,2,72,133,1,12,1,1,3,6,25,34,0,0,0,0,0.4231,0.325,0.4231,0.325,1,2,0.1245,0.1054,0.9258,1.4243,0,0,0,0,0,1,-0.3333,3,3,12
15218,0,0,1,2,48,89,1,10,7,-1,757,-1,136,76,1,1,0,0,0.5878,0.7381,0.5878,0.7381,1,2,1.6297,1.3703,0.5121,0.2907,0,0,0,0,0,0,0,2,7,3
15219,0,0,2,3,128,354,1,12,2,3,497,526,11,109,0,0,0,1,0.4167,0.252,0.4167,0.252,1,2,0.4716,0.8313,0.2105,2.2281,0,0,0,0,0,0,0,3,35,5
15220,0,0,2,3,176,219,1,12,1,1,44,78,27,80,1,1,0,1,0.6667,0.625,0.6667,0.625,1,2,1.0945,0.264,0.402,1.1792,0,0,0,0,1,0,0,3,9,8
15221,0,0,4,5,657,1088,1,12,1,1,47,70,19,20,0,0,0,0,0.381,0.1304,0.381,0.2174,1,1,2.0228,1.3272,0.7304,0.8,0,0,0,0,1,0,0,3,20,12
15222,0,0,4,5,625,1027,1,12,15,2,763,92,33,80,1,1,1,0,0.3714,0.3656,0.3714,0.3656,1,2,2.0292,1.3031,0.6134,1.6298,0,0,0,0,0,0,0,3,19,16
15223,1,1,2,2,78,83,1,10,1,-1,203,-1,7,3,0,1,0,0,0.2222,0.75,0.2222,0.75,1,2,1.457,0.0939,0.3043,0.1353,1,0,0,0,0,0,0.6667,2,1,7
15231,0,0,5,7,1300,4120,1,10,1,-1,13,-1,56,45,1,1,0,0,0.4638,0.5577,0.4638,0.5577,1,2,1.1269,2.4435,0.9485,0.7148,1,0,0,0,0,0,0,2,1,4
15232,0,0,1,1,12,24,1,10,1,-1,3,-1,13,66,1,1,0,0,0.4667,0.4267,0.4667,0.4267,1,2,0.0557,0.0552,0.1357,0.6783,0,0,0,0,1,0,0,2,1,7
15233,0,0,4,5,702,1240,1,10,1,-1,15,-1,10,37,1,0,0,0,0.2727,0.4545,0.2727,0.4545,1,2,2.2469,1.7197,0.2444,0.9778,0,0,0,0,0,0,0,2,1,4
15234,0,0,0,6,4,1642,0,1,-1,1,-1,161,25,16,0,1,0,0,0.36,0.0952,0.36,0.0952,1,2,0.0132,4.7734,0.8621,0.7241,0,2,0,0,0,1,0,2,1,7
15261,0,0,4,5,655,820,1,10,1,-1,4,-1,182,103,1,0,0,0,0.4541,0.5221,0.4541,0.5221,1,2,3.0796,0.7742,2.4829,1.287,0,0,0,0,0,0,0,2,1,10
15262,0,0,2,2,136,137,1,12,1,1,3,2,6,15,0,1,0,0,0.1667,0.3889,0.1667,0.3889,1,2,3.5241,0.0043,0.32,0.96,0,0,0,0,0,0,0,3,3,4
15268,0,0,2,3,178,208,1,12,1,1,83,91,42,35,0,0,0,0,0.4894,0.1163,0.4894,0.2093,1,1,0.5358,0.0891,0.6912,0.6324,0,0,0,0,1,0,-0.6667,3,32,10
15271,0,0,1,2,59,97,1,10,1,-1,0,-1,90,41,1,1,0,0,0.3717,0.449,0.3717,0.7551,1,1,0.2732,0.1728,1.5841,0.6869,0,0,0,0,1,0,0,2,1,6
15272,0,0,2,7,78,3138,1,10,7,-1,853,-1,53,48,0,0,0,0,0.8594,0.7547,0.8594,0.7547,1,2,0.075,2.925,0.2353,0.1949,0,0,0,0,0,0,0,2,7,3
15273,0,-2,1,2,25,63,1,12,1,1,44,4,40,103,0,0,0,0,0.5102,0.3583,0.5102,0.3583,1,2,0.0234,0.035,0.4992,1.2224,0,0,0,0,0,0,-0.6667,3,3,6
